id;latitude;longitude;score;UGA
100002781;47,991185;4,362178;137;10BAR
100003276;48,170181;4,217404;99;10BAR
100008093;48,236687;4,468434;102;10BAR
100008143;48,23684;4,148047;32;10BAR
100008192;48,123594;4,789868;41;10BAR
520001405;48,226576;4,885006;69;10BAR
050007616;44,394316;5,468889;192;26NYO
260001789;44,339222;4,786426;186;26NYO
260003975;44,275111;5,271881;24;26NYO
260004130;44,488914;4,719771;155;26NYO
260005715;44,442004;4,712267;121;26NYO
260005731;44,432736;4,712327;153;26NYO
260005863;44,420271;4,90915;36;26NYO
260006945;44,175128;5,441801;128;26NYO
260008420;44,35546;5,12695;36;26NYO
260008453;44,360609;5,140575;154;26NYO
260008503;44,360281;5,138981;194;26NYO
260008545;44,360128;5,137969;174;26NYO
260008602;44,379137;4,692974;150;26NYO
260008693;44,375538;4,697293;177;26NYO
260008735;44,376679;4,693241;121;26NYO
260008750;44,379093;4,70312;37;26NYO
260008941;44,413941;5,356447;35;26NYO
260012745;44,347243;4,765637;116;26NYO
260013032;44,346181;4,758431;153;26NYO
260014345;44,288668;4,841272;150;26NYO
260014410;44,442569;4,980126;162;26NYO
260014444;44,286187;4,930709;192;26NYO
260022678;44,339828;5,280512;94;26NYO
840008452;44,245296;4,885388;58;26NYO
840008684;44,383875;4,993655;185;26NYO
840008700;44,383665;4,991182;75;26NYO
840009344;44,305188;4,686816;27;26NYO
840012157;44,316351;4,949101;167;26NYO
840012975;44,386605;4,99092;126;26NYO
840014385;44,396622;4,926583;172;26NYO
050002914;44,521143;5,75075;177;05GAP
050002930;44,617079;6,193121;69;05GAP
050002997;44,568543;6,1003;165;05GAP
050003060;44,461651;6,055057;85;05GAP
050003110;44,534181;5,825145;114;05GAP
050003144;44,558901;6,078061;68;05GAP
050003227;44,554156;6,073515;189;05GAP
050003243;44,556197;6,079364;60;05GAP
050003276;44,55941;6,080905;64;05GAP
050003292;44,559243;6,079633;123;05GAP
050003326;44,465134;6,231455;58;05GAP
050003375;44,559302;6,079988;200;05GAP
050003391;44,562498;6,08388;69;05GAP
050003425;44,570152;6,083212;27;05GAP
050003441;44,67784;6,075832;23;05GAP
050003474;44,560533;6,07782;192;05GAP
050003516;44,690605;6,314499;51;05GAP
050003557;44,775013;6,019426;30;05GAP
050003573;44,426687;6,010134;189;05GAP
050003656;44,314977;5,821557;170;05GAP
050003672;44,532485;5,813613;121;05GAP
050003706;44,682509;6,076712;107;05GAP
050003722;44,544082;6,061761;173;05GAP
050003771;44,70442;5,906627;79;05GAP
050003805;44,55962;5,961452;62;05GAP
050003870;44,564693;6,090934;159;05GAP
050003904;44,545409;6,276455;183;05GAP
050003946;44,31407;5,822427;96;05GAP
050003995;44,564472;6,202704;87;05GAP
050004241;44,667725;6,227336;30;05GAP
050004282;44,415773;5,725579;169;05GAP
050004423;44,548375;6,06644;32;05GAP
260019765;44,67523;5,718907;149;05GAP
380004333;44,818784;5,947413;33;05GAP
270019110;48,771192;0,806781;111;61MOR
270021561;48,818403;0,701771;145;61MOR
270027428;48,679404;0,781184;166;61MOR
280003203;48,612539;0,900667;187;61MOR
610005019;48,512353;0,35441;172;61MOR
610007114;48,451714;0,61327;176;61MOR
610785909;48,764177;0,631538;70;61MOR
610785917;48,76458;0,627481;162;61MOR
610785925;48,764483;0,624233;200;61MOR
610786139;48,740065;0,543211;153;61MOR
610786162;48,553421;0,470756;75;61MOR
610786188;48,376438;0,560851;129;61MOR
610786196;48,345379;0,74588;152;61MOR
610786436;48,795664;0,297511;158;61MOR
610786477;48,844772;0,430038;71;61MOR
610786550;48,264338;0,689135;169;61MOR
610786568;48,531284;0,752225;25;61MOR
610786618;48,52127;0,545671;64;61MOR
610786626;48,521418;0,543731;138;61MOR
610786642;48,653172;0,475164;138;61MOR
610786659;48,378971;0,68113;148;61MOR
610786709;48,428456;0,772342;122;61MOR
610786725;48,714264;0,430872;148;61MOR
610786766;48,280564;0,605137;60;61MOR
610786824;48,590628;0,651039;111;61MOR
610786949;48,648997;0,673897;40;61MOR
610787236;48,483804;0,653802;191;61MOR
610788028;48,753158;0,584302;37;61MOR
610788523;48,768538;0,643496;38;61MOR
2A0001137;41,846401;8,762529;92;20SAR
2A0001186;41,887065;8,807312;114;20SAR
2A0001202;41,388094;9,162099;64;20SAR
2A0001301;41,66111;9,074461;79;20SAR
2A0001335;41,596913;9,275517;134;20SAR
2A0001434;41,843129;9,368474;70;20SAR
2A0001467;41,590116;9,282796;135;20SAR
2A0001731;41,710072;9,304992;124;20SAR
2A0001764;41,855219;8,796753;149;20SAR
2A0001830;41,580544;9,261657;143;20SAR
2A0002127;41,590339;9,277743;180;20SAR
2A0002176;41,670591;9,105473;120;20SAR
2A0002242;41,618809;8,970393;77;20SAR
2A0002325;41,877522;8,977334;52;20SAR
2A0002390;41,487606;9,128846;112;20SAR
2A0002424;41,675804;8,90326;44;20SAR
2A0002440;41,669596;8,917752;133;20SAR
2A0002465;41,722946;8,821696;42;20SAR
2A0002481;41,784094;8,978671;60;20SAR
2A0002515;41,717893;8,918664;102;20SAR
2A0005401;41,935394;9,155535;87;20SAR
2B0002380;41,924857;9,389199;164;20SAR
2B0003453;41,99848;9,400998;79;20SAR
180001455;47,03539;2,653325;47;18SGE
180001471;47,081992;2,729339;122;18SGE
180001505;46,896227;2,72947;96;18SGE
180002693;46,885223;2,570005;168;18SGE
180002842;46,95005;2,946748;36;18SGE
180002941;47,044926;2,988475;146;18SGE
180002974;47,471593;2,871994;122;18SGE
180003162;47,065118;3,015031;45;18SGE
180003527;46,997731;2,819374;113;18SGE
180005886;47,098909;2,482069;138;18SGE
180006074;47,099138;2,487614;100;18SGE
180006504;47,340107;2,857084;160;18SGE
180006652;47,339942;2,852477;135;18SGE
180006694;47,13596;2,550491;175;18SGE
180007064;47,156298;2,918073;182;18SGE
180007080;47,331659;2,839783;85;18SGE
180007197;47,441907;2,808903;64;18SGE
180007247;47,458528;2,649885;169;18SGE
180007296;47,257258;2,759832;95;18SGE
190008136;45,142389;1,300076;106;24SAR
240003905;45,149775;1,154418;195;24SAR
240006361;44,776212;1,008082;51;24SAR
240008151;44,859025;1,128923;55;24SAR
240008797;44,918822;0,926769;78;24SAR
240008821;44,916835;0,926326;63;24SAR
240008896;44,846944;0,909846;29;24SAR
240008995;44,851215;1,274637;134;24SAR
240009050;44,776102;1,208008;138;24SAR
240010132;44,934662;1,015772;122;24SAR
240010520;45,129016;1,227117;178;24SAR
240010736;44,681247;0,894468;168;24SAR
240010751;45,048753;1,139245;134;24SAR
240011882;44,946325;0,807952;49;24SAR
240012054;44,863963;1,044158;84;24SAR
240012252;44,718548;1,144652;127;24SAR
240012302;44,974017;1,316188;197;24SAR
240012336;44,874796;1,228015;47;24SAR
240012351;44,897753;1,212739;37;24SAR
240012385;44,889102;1,215906;153;24SAR
240012401;44,880458;1,21678;114;24SAR
240012435;44,884306;1,217356;58;24SAR
240012534;44,824686;0,989345;143;24SAR
240012583;45,128577;1,302719;126;24SAR
240012617;45,12982;1,300894;104;24SAR
240012633;45,12765;1,303328;64;24SAR
240013086;44,63044;1,076991;31;24SAR
460003403;44,644066;1,224753;105;24SAR
460004385;44,68179;1,267633;91;24SAR
460004401;44,898853;1,462243;59;24SAR
460004435;44,895974;1,478521;156;24SAR
470009853;44,600897;0,893344;106;24SAR
470012121;44,586892;1,035028;177;24SAR
270021991;48,758014;1,057584;23;28NOG
270022031;48,739743;0,928583;75;28NOG
270022064;48,738604;0,929068;123;28NOG
270022080;48,738352;0,928331;63;28NOG
280001595;48,367374;1,327452;144;28NOG
280001744;48,689767;1,073648;75;28NOG
280001777;48,213688;1,178056;92;28NOG
280002585;48,581163;1,242101;83;28NOG
280002767;48,448818;1,241691;146;28NOG
280003237;48,472949;1,320662;50;28NOG
280003336;48,304948;1,25517;126;28NOG
280003500;48,468286;1,010414;60;28NOG
280003971;48,313771;0,832146;137;28NOG
280004003;48,322607;0,821138;84;28NOG
280004052;48,321475;0,803884;21;28NOG
280004086;48,323396;0,82015;59;28NOG
280004102;48,322144;0,821909;166;28NOG
280004169;48,25643;0,958161;199;28NOG
280004235;48,425036;1,361948;75;28NOG
280004466;48,559632;1,038429;95;28NOG
280004532;48,31153;0,993144;200;28NOG
280004607;48,600079;1,387215;199;28NOG
280004821;48,209989;1,189816;75;28NOG
610786204;48,43079;0,885811;167;28NOG
610786295;48,379917;0,850204;47;28NOG
550001051;48,635675;5,022131;54;55BAR
550001085;48,774014;5,159944;177;55BAR
550001135;48,778552;5,160236;102;55BAR
550001150;48,769199;5,158366;107;55BAR
550001184;48,772911;5,165853;55;55BAR
550001200;48,773528;5,160993;109;55BAR
550001234;48,7721;5,163225;108;55BAR
550001267;48,779355;5,167066;92;55BAR
550001283;48,773484;5,174538;44;55BAR
550001416;48,761608;5,591301;153;55BAR
550001432;48,762101;5,592689;167;55BAR
550001457;48,761967;5,593219;29;55BAR
550001507;48,592352;5,237828;109;55BAR
550001671;48,790299;5,124369;94;55BAR
550001721;48,513064;5,506056;176;55BAR
550001770;48,793491;5,541435;38;55BAR
550001804;48,688072;5,323053;171;55BAR
550001820;48,684494;5,324488;109;55BAR
550001887;48,742133;5,21089;114;55BAR
550002042;48,826453;4,984647;29;55BAR
550002075;48,822295;4,987331;94;55BAR
550002091;48,74461;5,031759;62;55BAR
550002463;48,716973;5,278472;189;55BAR
550002810;48,77289;5,608871;96;55BAR
550002844;48,687628;5,618855;56;55BAR
210006151;47,95184;4,779916;188;52CHA
210006607;47,77935;4,862547;42;52CHA
520000803;47,948035;5,007289;174;52CHA
520000852;48,085472;5,29598;40;52CHA
520001082;48,036904;4,918655;179;52CHA
520001116;48,118316;5,142155;139;52CHA
520001132;48,111164;5,139277;109;52CHA
520001157;48,096986;5,147134;149;52CHA
520001173;48,100272;5,144775;155;52CHA
520001207;48,110756;5,13909;67;52CHA
520001223;48,092847;5,1378;47;52CHA
520001256;48,106207;5,135697;49;52CHA
520001272;48,094198;5,145639;199;52CHA
520001306;48,104795;5,142862;92;52CHA
520001355;48,113402;5,141143;29;52CHA
520001587;48,040287;5,211737;42;52CHA
520001736;47,862984;5,334176;101;52CHA
520001751;47,858013;5,3317;174;52CHA
520001785;47,861392;5,333823;97;52CHA
520001801;47,85357;5,332584;75;52CHA
520001835;47,860518;5,333554;77;52CHA
520001850;47,764708;5,310626;120;52CHA
520002023;47,679074;5,294001;24;52CHA
520002072;47,949784;5,286368;182;52CHA
520002551;47,78557;5,063804;41;52CHA
520003302;48,0273;5,342075;89;52CHA
520000902;47,95317;5,747777;133;70ARC
520000936;47,955202;5,726977;158;70ARC
520001066;47,804748;5,4359;48;70ARC
520001520;47,78204;5,602949;183;70ARC
520001553;47,78139;5,603031;102;70ARC
520001900;47,999461;5,492039;170;70ARC
520001934;47,91645;5,443009;61;70ARC
700001084;47,825455;5,903041;95;70ARC
700001175;47,453315;5,589158;49;70ARC
700001340;47,614367;5,514405;140;70ARC
700001381;47,709994;5,891686;135;70ARC
700001480;47,555167;5,678023;49;70ARC
700002025;47,827156;5,89905;64;70ARC
700002041;47,624414;5,784853;161;70ARC
700002546;47,68776;6,048834;150;70ARC
700002892;47,663849;5,972654;160;70ARC
700003296;47,813392;5,759391;137;70ARC
260003462;44,762233;4,921393;143;26DIE
260003546;44,716646;5,053347;159;26DIE
260003611;44,544447;4,934881;123;26DIE
260003660;44,588378;5,133433;93;26DIE
260004163;44,694393;5,4866;31;26DIE
260004247;44,610488;4,930649;61;26DIE
260004601;44,737604;5,006955;175;26DIE
260004767;44,728129;5,021768;176;26DIE
260004866;44,73058;5,019359;103;26DIE
260005095;44,756264;5,367907;92;26DIE
260005293;44,753674;5,372107;39;26DIE
260005327;44,523314;5,044778;36;26DIE
260005343;44,52282;5,064504;124;26DIE
260005830;44,731829;4,924075;112;26DIE
260005913;44,771782;4,84244;67;26DIE
260005947;44,772418;4,843462;144;26DIE
260005962;44,777173;4,831148;116;26DIE
260005996;44,752506;4,82031;136;26DIE
260006192;44,759822;4,83703;126;26DIE
260006325;44,619627;5,448586;184;26DIE
260007620;44,561228;4,750912;50;26DIE
260007943;44,555305;4,75886;51;26DIE
260008016;44,548753;4,741771;123;26DIE
260008040;44,554063;4,721695;96;26DIE
260008065;44,550265;4,747176;174;26DIE
260008115;44,543225;4,742747;158;26DIE
260008131;44,567768;4,755304;173;26DIE
260008164;44,532112;4,754464;65;26DIE
260008180;44,557584;4,750528;111;26DIE
260008214;44,556702;4,732727;102;26DIE
260008230;44,533394;4,766561;156;26DIE
260008263;44,558152;4,749984;131;26DIE
260008297;44,558175;4,742612;98;26DIE
260011226;44,696717;5,197671;180;26DIE
260014295;44,709311;4,801548;29;26DIE
260014311;44,604539;4,817135;178;26DIE
260017116;44,547372;4,806384;105;26DIE
260019237;44,776022;5,139562;132;26DIE
830010104;44,520424;5,057558;69;26DIE
730005485;45,502092;6,508505;90;73ALB
730005501;45,556724;6,65119;195;73ALB
730005857;45,668129;6,382878;118;73ALB
730005873;45,673906;6,377693;29;73ALB
730005907;45,666359;6,393405;189;73ALB
730005923;45,671795;6,381394;127;73ALB
730005956;45,677794;6,391873;26;73ALB
730005972;45,677455;6,391409;132;73ALB
730006004;45,676574;6,390332;56;73ALB
730006020;45,661547;6,373526;49;73ALB
730006053;45,396242;6,566093;127;73ALB
730006087;45,389174;6,568772;162;73ALB
730006103;45,478415;6,453422;85;73ALB
730006236;45,630486;6,447552;82;73ALB
730006251;45,717926;6,575768;69;73ALB
730006335;45,599911;6,800378;137;73ALB
730006350;45,574777;6,77724;60;73ALB
730006384;45,621371;6,77388;75;73ALB
730006400;45,618545;6,769807;77;73ALB
730006434;45,442735;6,648979;100;73ALB
730006467;45,451526;6,569024;166;73ALB
730007317;45,816249;6,511796;178;73ALB
730007366;45,632936;6,312313;115;73ALB
730007382;45,661949;6,3601;183;73ALB
730007457;45,648041;6,373364;153;73ALB
730007473;45,758046;6,537445;141;73ALB
730007556;45,550821;6,674924;156;73ALB
730007572;45,513568;6,697876;165;73ALB
730007606;45,665456;6,344881;41;73ALB
730007721;45,628186;6,869989;48;73ALB
730007887;45,485129;6,531797;89;73ALB
730007903;45,80958;6,519397;151;73ALB
730007937;45,518395;6,484569;199;73ALB
730007986;45,535448;6,77132;133;73ALB
730008067;45,38099;6,72161;196;73ALB
730008232;45,416704;6,651526;88;73ALB
730008257;45,414804;6,635325;152;73ALB
730008554;45,436683;6,486656;86;73ALB
730008570;45,37005;6,513278;132;73ALB
730008604;45,379121;6,504548;143;73ALB
730008752;45,624109;6,796623;93;73ALB
730008786;45,468727;6,904295;157;73ALB
730008802;45,455662;6,900202;43;73ALB
730008851;45,752049;6,42044;128;73ALB
730008885;45,751263;6,412522;54;73ALB
730008901;45,746014;6,419754;91;73ALB
730008950;45,448292;6,988649;102;73ALB
700001431;47,918089;5,99133;51;88REM
700001563;47,856729;6,334001;36;88REM
700001597;47,886073;6,403264;62;88REM
700002744;47,885309;6,273116;194;88REM
700002793;47,882094;6,275156;197;88REM
700002991;47,92282;6,097929;146;88REM
700003411;47,919568;6,336978;157;88REM
880001862;48,119344;6,524713;122;88REM
880001896;48,001288;6,263221;106;88REM
880001961;48,006918;6,879925;199;88REM
880002100;47,885106;6,853609;96;88REM
880002373;47,964214;6,835928;78;88REM
880002407;47,961888;6,836191;43;88REM
880002456;48,085616;6,045904;58;88REM
880002506;48,144514;6,616932;124;88REM
880002555;48,094828;6,610408;188;88REM
880003033;47,975286;6,202116;135;88REM
880003116;47,872444;6,790357;22;88REM
880003421;48,091788;6,469302;80;88REM
880003702;48,029855;5,968914;87;88REM
880003967;47,965698;6,460503;125;88REM
880004023;48,1079;6,572835;110;88REM
880004155;47,893828;6,740503;31;88REM
880004254;47,997804;6,641304;23;88REM
880004270;48,016636;6,595431;154;88REM
880004304;48,017158;6,590618;124;88REM
880004320;48,016357;6,592778;110;88REM
880004353;48,012526;6,600043;46;88REM
880004387;48,023614;6,58675;54;88REM
880004452;47,925586;6,658633;35;88REM
880004486;48,024593;6,668714;100;88REM
880004817;48,021425;6,603868;29;88REM
880004866;47,856299;6,820797;155;88REM
880004916;48,051185;6,580847;44;88REM
880004957;47,949879;6,776531;95;88REM
880005103;47,879139;6,765221;105;88REM
880005137;47,883379;6,761012;86;88REM
880005152;48,082903;6,745879;91;88REM
880005186;48,112841;6,392778;81;88REM
880005236;48,007284;6,716703;128;88REM
880005251;48,00898;6,717362;90;88REM
880005285;47,926123;6,4848;158;88REM
880005517;48,044872;6,40158;150;88REM
640007142;43,122398;-0,727434;104;64OLO
640007324;43,104808;-0,428588;164;64OLO
640007340;43,103275;-0,426899;192;64OLO
640007431;43,188254;-0,772192;160;64OLO
640008074;42,998091;-0,601253;112;64OLO
640008694;43,178307;-0,610061;190;64OLO
640009445;43,255536;-0,70928;54;64OLO
640009924;42,987048;-0,426645;131;64OLO
640010195;43,088982;-0,419972;108;64OLO
640010641;43,322126;-0,760255;59;64OLO
640010674;43,322351;-0,760549;97;64OLO
640010781;43,15384;-0,508987;176;64OLO
640010815;43,195702;-0,599489;71;64OLO
640010831;43,194229;-0,62131;198;64OLO
640010864;43,193481;-0,603625;135;64OLO
640010880;43,187156;-0,624554;114;64OLO
640010914;43,180516;-0,614519;106;64OLO
640010930;43,197101;-0,617804;170;64OLO
640012225;43,313576;-0,771112;29;64OLO
640013041;43,116299;-0,863166;41;64OLO
640013108;43,224958;-0,887806;175;64OLO
640017919;42,968634;-0,370267;133;64OLO
640019899;42,97806;-0,74629;59;64OLO
730005451;45,542906;6,302808;127;73SJE
730007101;45,36087;6,298352;190;73SJE
730007135;45,534674;6,215346;70;73SJE
730007283;45,456007;6,293255;86;73SJE
730007432;45,601755;6,253929;178;73SJE
730007523;45,289759;6,912349;52;73SJE
730007622;45,201623;6,673154;40;73SJE
730007655;45,194602;6,660043;115;73SJE
730007671;45,502196;6,055837;28;73SJE
730007705;45,501709;6,063511;47;73SJE
730008166;45,450954;6,111953;166;73SJE
730008273;45,347231;6,29672;179;73SJE
730008307;45,393445;6,32164;190;73SJE
730008422;45,276658;6,344672;180;73SJE
730008455;45,271563;6,362678;63;73SJE
730008471;45,27836;6,344245;159;73SJE
730008505;45,276211;6,345783;26;73SJE
730008521;45,253626;6,408938;130;73SJE
730008620;45,216735;6,472861;130;73SJE
730008687;45,569352;6,154722;157;73SJE
730008737;45,221879;6,232605;152;73SJE
730008984;45,117568;6,422587;71;73SJE
730009016;45,240409;6,269942;118;73SJE
730011756;45,174614;6,493053;191;73SJE
730014248;45,228043;6,408116;177;73SJE
320001456;43,947269;0,089769;133;47NER
320002504;43,949664;0,201558;45;47NER
330046731;44,387541;-0,044258;81;47NER
400008116;43,985791;0,003114;80;47NER
470003682;44,06316;0,651281;122;47NER
470003716;44,176806;0,258623;36;47NER
470003922;44,258087;0,301302;87;47NER
470004037;44,314433;0,086255;25;47NER
470004276;44,315449;0,08061;53;47NER
470009283;44,290177;0,275616;74;47NER
470009465;44,063604;0,427717;76;47NER
470009804;44,197443;0,034839;63;47NER
470009903;44,075518;0,520427;147;47NER
470009937;44,113091;0,529784;107;47NER
470010000;44,177647;0,295663;38;47NER
470010042;44,179455;0,298001;199;47NER
470010083;44,133271;0,660425;104;47NER
470011057;44,056371;0,257919;99;47NER
470011552;44,134649;0,336926;144;47NER
470011602;44,134455;0,339492;56;47NER
470011636;44,141386;0,335204;179;47NER
470012154;44,213234;0,482283;66;47NER
470012204;44,042747;0,141629;189;47NER
470012436;44,197389;0,318143;137;47NER
470013335;44,132987;0,662392;102;47NER
090001561;43,03148;1,021191;111;31SGA
310006580;43,015277;0,802631;139;31SGA
310006697;43,217243;0,885358;151;31SGA
310006846;42,78894;0,592349;38;31SGA
310006861;42,791327;0,590893;142;31SGA
310006895;42,797765;0,59714;132;31SGA
310006911;42,790103;0,591791;138;31SGA
310007430;43,290636;0,645528;92;31SGA
310007943;42,91502;0,646931;126;31SGA
310008495;43,050835;0,743174;89;31SGA
310008891;43,081978;0,575594;49;31SGA
